release_date,name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit
26/03/2021,Gherla,175250,0.669,0.658,5,-8.54,0.182,0.199,0.0152,0.118,0.31,155.13,1
08/03/2021,Totu Pe Fata,220435,0.88,0.537,6,-11.358,0.067,0.0919,0,0.105,0.156,115.154,1
12/03/2021,Pana La Tine,201300,0.681,0.522,3,-9.206,0.0693,0.375,0,0.146,0.334,93.004,0
26/02/2021,En Sabah Nur,190435,0.79,0.658,1,-11.112,0.345,0.556,0,0.102,0.0395,92.974,1
05/03/2021,Increzut,192067,0.748,0.747,1,-6.486,0.0494,0.242,0.00161,0.103,0.625,88.014,1
08/03/2021,Patimi,226854,0.717,0.655,9,-6.769,0.366,0.475,0,0.117,0.254,164.094,1
26/03/2021,Alb,217000,0.749,0.564,2,-7.168,0.0572,0.0164,0.000291,0.106,0.0969,100.025,1
17/02/2021,War Machine,134896,0.476,0.773,7,-7.948,0.0384,0.367,0,0.208,0.97,130.986,0
01/03/2021,Absence of Passion,224947,0.348,0.496,0,-8.306,0.0388,0.259,1.38E-06,0.347,0.687,201.904,0
01/03/2021,Water Falling Down,219680,0.609,0.247,3,-11.532,0.0308,0.797,4.80E-05,0.0869,0.207,117.886,0
01/03/2021,Crawl Back,250480,0.598,0.578,2,-5.804,0.0298,0.306,0,0.17,0.79,124.013,0
01/03/2021,Wake up Your Heart,338173,0.6,0.287,0,-10.272,0.0288,0.828,0,0.14,0.211,110.075,0
12/01/2021,A Year Without Rain,235573,0.629,0.802,2,-5.26,0.0465,0.0129,2.66E-05,0.0893,0.407,119.977,0
05/03/2021,2000 (Year of the Dragon),388800,0.191,0.218,6,-16.212,0.0424,0.731,0.926,0.0526,0.623,172.502,0
07/04/2021,2000 Years and One Day,133982,0.522,0.0253,5,-25.83,0.0628,0.994,0.938,0.0982,0.231,160.41,0
08/03/2021,Hit Hard,153429,0.912,0.484,9,-8.35,0.267,0.0438,0,0.107,0.561,94.969,1
08/03/2021,Replay,159660,0.918,0.526,4,-9.472,0.317,0.504,0,0.12,0.517,135.988,1
17/02/2021,Los No Tan Tristes,246001,0.603,0.508,2,-9.437,0.217,0.114,0,0.14,0.301,86.723,1
01/03/2021,TUY,270576,0.773,0.777,1,-4.509,0.14,0.539,0,0.291,0.491,134.845,1
15/01/2021,Tus Jefes No Me Quieren,226347,0.658,0.455,3,-11.705,0.137,0.181,2.61E-05,0.0671,0.968,179.991,0
19/03/2021,¿Quién Te Crees?,185493,0.747,0.78,9,-5.302,0.216,0.0583,0,0.164,0.538,82.524,0
13/01/2021,Amor Ordinario,190360,0.426,0.395,6,-8.475,0.0483,0.569,0,0.126,0.289,140.369,0
12/03/2021,tú me hiciste volar,186500,0.644,0.552,1,-7.008,0.0364,0.33,0,0.661,0.488,119.99,1
03/03/2021,Penitencia,245714,0.828,0.59,7,-7.574,0.249,0.606,0,0.1,0.335,83.919,0
05/02/2021,A La Antigüita,156267,0.651,0.726,8,-4.144,0.0539,0.382,0,0.0535,0.963,179.99,0
24/02/2021,Déjame En Paz,313501,0.707,0.542,11,-10.224,0.0492,0.311,0.000511,0.111,0.463,125.018,1
19/02/2021,en el Refuego,184848,0.482,0.608,8,-10.974,0.207,0.0485,0,0.124,0.849,169.341,1
02/04/2021,En Realidad,205236,0.583,0.743,2,-4.103,0.0299,0.429,2.59E-06,0.107,0.762,127.963,0
05/03/2021,Los 4 Ases (Corrido Tumbado),238120,0.848,0.662,4,-6.024,0.0374,0.506,0,0.124,0.916,109.989,1
19/02/2021,Quiúboles Que,221542,0.723,0.837,1,-5.077,0.328,0.177,0,0.256,0.788,166.079,1
20/01/2021,WARZONE FREESTYLE,196235,0.771,0.721,1,-7.322,0.343,0.0147,5.38E-06,0.15,0.83,84.895,1
23/03/2021,Ya No Te Pude Ver,281801,0.52,0.766,8,-11.165,0.538,0.654,1.94E-06,0.698,0.699,82.89,1
23/03/2021,Invisibles,232201,0.659,0.535,9,-11.637,0.262,0.706,1.25E-05,0.144,0.196,84.048,1
09/04/2021,Mal Necesario,172125,0.527,0.676,8,-4.715,0.0272,0.265,9.51E-06,0.356,0.8,80.069,0
02/04/2021,Por No Perderte Te Perdí,201227,0.707,0.511,11,-3.978,0.029,0.556,0,0.114,0.94,98.142,0
12/04/2021,Thunder,187147,0.601,0.824,0,-4.757,0.0474,0.00866,0.173,0.155,0.246,167.965,0
12/04/2021,Demons,177507,0.5,0.71,3,-3.015,0.0339,0.19,0.00025,0.269,0.419,89.929,0
09/04/2021,"Ay, DiOs Mío!",189413,0.718,0.709,11,-4.394,0.188,0.502,0.000671,0.107,0.515,180.048,0
02/04/2021,"Ay, DiOs Mío!",189413,0.718,0.709,11,-4.394,0.188,0.502,0.000671,0.107,0.515,180.048,0
02/04/2021,"Ay, DiOs Mío!",189413,0.718,0.709,11,-4.394,0.188,0.502,0.000671,0.107,0.515,180.048,0
09/04/2021,Culpables,226627,0.727,0.802,8,-2.947,0.0702,0.278,4.47E-06,0.157,0.418,130.057,0
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
09/04/2021,Punto G,183160,0.791,0.746,6,-4.716,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
14/04/2021,Punto G,183160,0.791,0.746,6,-4.716,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
02/04/2021,"Ay, DiOs Mío!",189413,0.718,0.709,11,-4.394,0.188,0.502,0.000671,0.107,0.515,180.048,0
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
09/04/2021,Casi Nada,219027,0.734,0.848,1,-2.756,0.0362,0.121,4.74E-05,0.0993,0.591,98.059,0
14/04/2021,Tu Pum Pum,221120,0.755,0.829,4,-4.972,0.116,0.114,6.50E-06,0.205,0.734,89.597,0
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
09/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
05/04/2021,BICHOTA,178947,0.863,0.666,1,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,1
09/04/2021,Punto G,183160,0.791,0.746,6,-4.716,0.0907,0.00938,0.000125,0.125,0.903,165.994,0
12/03/2021,Himno,207900,0.599,0.663,10,-7.147,0.0375,0.485,0,0.12,0.674,84.901,1
17/03/2021,El Roto,183954,0.771,0.685,0,-5.697,0.0433,0.154,0,0.0787,0.962,115.046,0
12/04/2021,Bad Romance,294573,0.695,0.921,0,-3.752,0.0363,0.00314,5.26E-05,0.0842,0.714,119.007,1
05/03/2021,Brújula,252662,0.296,0.798,10,-6.727,0.0379,0.0722,0.271,0.122,0.937,90.774,0
09/04/2021,Treat You Better,187973,0.443,0.82,10,-4.091,0.34,0.107,0,0.107,0.771,82.697,0
09/04/2021,Mercy - Acoustic,219160,0.57,0.347,11,-6.649,0.0358,0.711,0,0.11,0.43,74.054,0
12/04/2021,Stitches,206879,0.736,0.74,10,-6.662,0.0912,0.0174,0,0.0481,0.737,74.99,0
12/04/2021,Dream,214751,0.492,0.672,2,-6.779,0.0366,0.539,0.000212,0.116,0.229,140.027,0
09/04/2021,There's Nothing Holdin' Me Back,199440,0.866,0.811,11,-4.063,0.0553,0.375,0,0.078,0.969,121.995,0
09/04/2021,There's Nothing Holdin' Me Back,199440,0.866,0.811,11,-4.063,0.0553,0.375,0,0.078,0.969,121.995,0
19/02/2021,Me Dolió,163609,0.488,0.666,0,-6.162,0.0721,0.13,0.000263,0.319,0.408,101.553,0
12/02/2021,Cobarde,201953,0.616,0.433,0,-5.507,0.0362,0.616,0,0.0952,0.678,84.868,0
02/04/2021,Born To Die - Woodkid & The Shoes Remix,241040,0.576,0.678,4,-8.847,0.0463,0.113,0.259,0.308,0.206,92.989,0
02/04/2021,Fix a Heart,193040,0.495,0.451,0,-7.859,0.0471,0.578,0,0.0907,0.449,160.509,0
09/04/2021,Confident,205627,0.594,0.737,3,-6.309,0.0716,0.00183,0.000159,0.128,0.339,130.028,1
08/04/2021,Triángulo Del Sol,192746,0.731,0.825,9,-5.307,0.0528,0.417,0,0.274,0.903,137.747,0
09/04/2021,Party In The U.S.A.,202733,0.66,0.701,10,-4.649,0.0405,0.00112,0.00016,0.0871,0.436,96.002,0
23/03/2021,Los No Tan Tristes,246001,0.603,0.508,2,-9.437,0.217,0.114,0,0.14,0.301,86.723,1
12/02/2021,Sin Miedo,186600,0.679,0.82,1,-6.677,0.0465,0.13,0,0.0558,0.557,99.975,0
18/03/2021,Relojito,144438,0.54,0.858,1,-5.449,0.385,0.0427,0,0.322,0.808,159.514,1
29/01/2021,Monterrey,164800,0.791,0.808,6,-2.386,0.0993,0.318,0,0.266,0.921,95.017,0
05/03/2021,Tamagotchi - Remix,174258,0.842,0.548,9,-6.726,0.0594,0.577,0,0.117,0.706,139.925,0
02/04/2021,El Rey del Mundo,186102,0.594,0.375,3,-7.21,0.0838,0.754,0,0.0853,0.844,151.891,0
18/03/2021,Pa' Olvidarme De Ella,227234,0.728,0.542,0,-5.195,0.0514,0.259,0,0.136,0.637,90.016,1
09/04/2021,La Noche Empieza,227454,0.492,0.73,9,-6.05,0.0465,0.471,0,0.0822,0.696,98.436,0
13/01/2021,No Bailes Sola,182813,0.585,0.75,10,-3.974,0.145,0.203,0,0.3,0.619,179.881,0
14/04/2021,La Pregunta del Millón,203795,0.826,0.67,2,-3.49,0.0515,0.638,0,0.0558,0.588,115.016,0
15/01/2021,Te Volvería A Elegir,180680,0.768,0.391,3,-5.976,0.032,0.52,0,0.128,0.815,132.009,0
12/03/2021,Recio,155485,0.518,0.918,11,-3.756,0.161,0.215,1.31E-06,0.19,0.924,76.456,0
05/02/2021,Ni Mandándote A Hacer,246507,0.774,0.462,5,-5.243,0.0367,0.172,0,0.133,0.568,120.01,0
08/04/2021,Cumbianbera,247385,0.729,0.624,9,-6.462,0.0374,0.0477,0,0.0905,0.85,129.957,0
08/01/2021,Desde Que Te Vi,171789,0.838,0.594,1,-7.173,0.204,0.305,0,0.104,0.687,94.993,0
12/03/2021,Brillando Constante,152181,0.659,0.782,6,-6.537,0.0529,0.527,0,0.0778,0.902,100.311,0
08/04/2021,Afrutadita,213901,0.665,0.749,11,-9.221,0.106,0.606,0.0172,0.55,0.627,96.989,1
10/03/2021,Carita de Ángel,250001,0.817,0.664,0,-8.639,0.213,0.183,0.000874,0.337,0.632,92.011,1
12/02/2021,Duele,192960,0.516,0.422,4,-8.095,0.0337,0.319,0,0.291,0.614,88.497,0
11/02/2021,Te Encontré,197107,0.696,0.694,11,-1.333,0.0303,0.668,0,0.0848,0.543,138.101,0
03/02/2021,Me Vale Madre,253106,0.72,0.419,5,-5.247,0.0589,0.742,0,0.0997,0.779,131.278,0
13/01/2021,T.A.C.O.,180600,0.71,0.798,11,-3.659,0.077,0.0857,0,0.117,0.452,98.013,0
23/03/2021,Penitencia,246101,0.775,0.6,7,-7.594,0.3,0.608,0,0.102,0.33,83.822,0
09/04/2021,Nothing Really Matters,157720,0.735,0.842,5,-4.079,0.0403,0.00519,4.52E-06,0.308,0.681,123.039,0
09/04/2021,Lose You - Chico Rose Remix,155214,0.786,0.867,6,-4.333,0.0755,0.0564,0.00389,0.0609,0.243,123.014,0
19/02/2021,El Bélico,125819,0.707,0.567,10,-4.091,0.0492,0.597,1.28E-06,0.0668,0.964,116.794,0
26/02/2021,The Good Years,282147,0.406,0.876,5,-2.749,0.0342,3.25E-06,0.74,0.172,0.662,83.983,0
25/01/2021,Reunion After a Couple of Years,214798,0.692,0.215,1,-18.027,0.0417,0.953,0.5,0.0894,0.838,92.502,0
26/02/2021,Volta Comigo BB,210732,0.567,0.758,1,-8.868,0.0349,0.0739,3.80E-05,0.0569,0.95,163.971,0
11/03/2021,Esqueceu Foi Porra,177531,0.493,0.94,1,-1.149,0.0906,0.133,0,0.33,0.831,76.074,0
22/01/2021,Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo,189115,0.658,0.937,0,-2.482,0.0476,0.346,0,0.0609,0.96,168.034,0
12/02/2021,Coração de Isca,147397,0.719,0.793,0,-4.402,0.0421,0.352,0,0.557,0.766,120.108,0
25/02/2021,F* F* M*,176000,0.866,0.542,4,-7.13,0.344,0.651,0,0.09,0.362,119.982,0
25/02/2021,CORINGA,187080,0.73,0.566,5,-5.399,0.0503,0.0315,0,0.191,0.497,96.952,0
26/02/2021,Baby Me Atende,225672,0.65,0.792,6,-3.825,0.0393,0.607,2.36E-05,0.92,0.872,154.027,0
05/02/2021,Cabelinho na Regua,151187,0.764,0.582,10,-6.908,0.17,0.0244,0,0.0729,0.938,170.09,1
22/01/2021,Renk Renk - Olha o Barulinho da Cama,214176,0.799,0.74,2,-5.525,0.356,0.0713,1.30E-06,0.222,0.554,129.918,1
29/01/2021,Esquece de Me Esquecer,180905,0.785,0.869,0,-2.169,0.0389,0.114,0,0.347,0.886,134.024,0
12/03/2021,Short Jeans - Ao Vivo,180500,0.557,0.817,10,-4.694,0.0487,0.739,0,0.793,0.558,125.246,0
25/02/2021,Não Nasceu pra Namorar,140308,0.525,0.448,1,-4.075,0.0443,0.14,0,0.0922,0.527,83.406,1
22/01/2021,Buzina - Ao Vivo,162966,0.479,0.889,1,-4.162,0.168,0.0992,0,0.356,0.735,169.646,0
15/01/2021,Foi por Conveniência,205587,0.506,0.616,2,-5.625,0.0351,0.166,0,0.174,0.511,147.904,0
21/01/2021,Da Cama Pro Coração,146512,0.715,0.653,5,-4.832,0.0791,0.638,0,0.363,0.735,125.837,0
01/01/2021,Louco e Sonhador,223951,0.599,0.562,1,-4.334,0.106,0.143,0,0.131,0.173,95.901,0
01/04/2021,2020,152000,0.604,0.487,0,-7.881,0.318,0.823,0,0.14,0.416,110.854,1
04/03/2021,Que Amiga é Essa,165457,0.379,0.78,11,-4.314,0.141,0.0703,0,0.132,0.426,73.51,0
19/02/2021,Hipocrisia Descarada - Ao Vivo,173015,0.525,0.828,6,-3.34,0.0474,0.407,0,0.436,0.885,149.609,0
25/02/2021,Mais Um,168258,0.766,0.793,6,-4.427,0.0477,0.421,0,0.093,0.73,126.975,0
22/01/2021,Acertou na Mosca,145962,0.622,0.725,6,-3.754,0.0397,0.319,0,0.407,0.694,129.87,0
22/02/2021,Sarra Nela Com Fuzil Na Bandolera,118384,0.76,0.452,6,-2.315,0.324,0.433,0,0.236,0.741,114.151,0
30/03/2021,DA BOCA,183562,0.703,0.513,1,-11.829,0.307,0.559,0.00286,0.119,0.547,170.027,0
12/01/2021,Não Te Quero,155997,0.657,0.911,9,-1.842,0.041,0.519,0,0.286,0.932,158.059,0
18/03/2021,War,152583,0.573,0.633,6,-6.327,0.0586,0.202,0,0.128,0.309,150.85,1
19/02/2021,Não Nego Um Vamo,153462,0.509,0.96,2,-3.502,0.0681,0.218,0,0.128,0.729,174.949,0
02/04/2021,Vida Louca,155676,0.852,0.62,6,-5.79,0.227,0.359,0,0.101,0.744,92.464,0
22/01/2021,Nunca Foi Amor,164416,0.674,0.893,11,-3.295,0.0469,0.698,4.20E-06,0.182,0.819,151.924,0
15/01/2021,Isca,162968,0.735,0.898,11,-3.728,0.0428,0.342,0,0.309,0.968,155.01,0
02/04/2021,Machucando,178800,0.846,0.842,8,-4.066,0.0783,0.23,6.88E-06,0.174,0.762,93.962,0
02/04/2021,Perros Salvajes,190440,0.803,0.798,6,-4.855,0.173,0.0764,0,0.0775,0.761,88.018,0
02/04/2021,Que Tire Pa Lante,210520,0.659,0.901,7,-2.814,0.0358,0.0478,0,0.148,0.704,93.979,0
09/04/2021,Gasolina,192574,0.85,0.854,0,-5.157,0.0561,0.388,3.70E-06,0.0692,0.758,96.009,0
12/02/2021,Sahodaraya - NOIYSE PROJECT Remix - Mixed,386000,0.645,0.763,0,-11.839,0.0435,0.0282,0.913,0.136,0.378,120.007,0
05/02/2021,Things Are Different,207097,0.637,0.745,11,-5.868,0.0539,0.00975,7.09E-05,0.114,0.192,144.967,0
20/02/2021,Lovely Stuff From,60000,0.442,0.122,4,-9.743,0.163,0.938,0.904,0.144,0.545,145.051,0
20/02/2021,Recognisable Autograph,60012,0.933,0.766,10,-9.179,0.0411,0.00112,0.819,0.383,0.866,117.127,0
18/02/2021,Didn't Know,168897,0.896,0.459,1,-8.937,0.0515,0.0737,8.41E-05,0.0981,0.484,125.939,0
19/03/2021,Last Time,214560,0.725,0.794,7,-2.421,0.0699,0.305,0,0.106,0.754,123.964,0
19/02/2021,Dreams (Instrumental) - Demo,57309,0.734,0.354,4,-18.339,0.047,0.0163,0.477,0.116,0.7,134.014,0
19/03/2021,IDK Why,154378,0.778,0.73,4,-4.408,0.157,0.0641,5.51E-05,0.0833,0.682,95.99,0
18/02/2021,Let’s Go Home Together,208692,0.661,0.486,5,-4.438,0.0431,0.454,0,0.0994,0.309,78.31,0
15/01/2021,Summer 91 (Looking Back),180000,0.509,0.953,11,-4.954,0.0414,0.0159,3.30E-05,0.28,0.406,125.015,0
02/04/2021,BED - Acoustic,177364,0.526,0.341,6,-6.897,0.0332,0.817,1.79E-06,0.0989,0.239,124.127,0
02/04/2021,BED - Chilled Mix,192414,0.652,0.645,6,-6.572,0.0291,0.0196,2.76E-06,0.0898,0.271,115.976,0
09/04/2021,BED - WADE Remix,189844,0.779,0.817,11,-8.388,0.0572,0.00472,0.222,0.0554,0.815,127.989,0
12/03/2021,Commitment Issues,150664,0.8,0.71,5,-6.403,0.295,0.463,0,0.339,0.795,147.171,1
09/04/2021,BED - Chapter & Verse Remix,219524,0.693,0.947,10,-6.378,0.088,0.00712,0.578,0.108,0.764,125.989,0
04/03/2021,Anxious,161000,0.901,0.63,9,-6.499,0.351,0.107,0,0.1,0.796,86.003,1
12/03/2021,Little Bit of Love,226268,0.689,0.706,1,-4.48,0.0312,0.0833,0,0.105,0.623,106.52,0
22/02/2021,Marea (We’ve Lost Dancing),285375,0.761,0.781,5,-6.778,0.141,0.0681,0.108,0.0607,0.473,123.023,0
02/04/2021,Is It Wrong To Loving You,154357,0.75,0.361,0,-6.866,0.039,0.204,0.00103,0.109,0.193,140.042,0
15/01/2021,C.H.R.I.S.Y.E.,310813,0.638,0.713,2,-6.181,0.0336,0.156,8.72E-06,0.261,0.442,118.042,0
12/02/2021,Seperti Kisah,279031,0.573,0.416,7,-9.628,0.0428,0.753,8.65E-06,0.325,0.295,173.983,0
12/03/2021,Akhir Tak Bahagia,185653,0.535,0.217,1,-10.603,0.0318,0.921,1.56E-05,0.105,0.313,131.981,0
22/01/2021,Cintanya Aku,234125,0.516,0.338,0,-8.81,0.0294,0.722,1.22E-05,0.105,0.328,118.422,0
22/01/2021,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",172238,0.713,0.632,0,-6.462,0.139,0.519,0.000515,0.128,0.503,150.055,0
14/04/2021,Something New,114000,0.587,0.236,7,-9.138,0.038,0.892,0,0.107,0.562,120.504,0
02/04/2021,Rompe,189040,0.687,0.806,1,-6.019,0.0549,0.0358,5.83E-06,0.0569,0.534,176.064,1
02/04/2021,Limbo,224800,0.805,0.878,7,-3.826,0.0864,0.0754,0.00329,0.0656,0.922,124.994,0
02/04/2021,Gasolina,172867,0.863,0.781,0,-6.274,0.0626,0.281,0,0.0806,0.814,96.002,0
02/04/2021,Que Tire Pa Lante,210520,0.659,0.901,7,-2.814,0.0358,0.0478,0,0.148,0.704,93.979,0
07/01/2021,Sunrise & Sunset,210919,0.128,0.0848,4,-19.257,0.0321,0.893,0.895,0.114,0.0715,75.816,0
07/01/2021,Deep Shadow,199121,0.298,0.218,4,-12.659,0.0385,0.782,0.916,0.0925,0.0398,154.516,0
10/02/2021,Sleepless Chang An,193027,0.153,0.534,5,-12.632,0.0504,0.173,0.939,0.145,0.357,144.859,0
29/01/2021,Ven Ven,150762,0.76,0.843,0,-4.253,0.0712,0.0814,0,0.0624,0.754,104.061,0
12/03/2021,Geen Hype,188781,0.833,0.552,2,-7.56,0.287,0.353,0,0.11,0.514,139.968,1
01/04/2021,Fisherman,193820,0.554,0.678,2,-3.029,0.175,0.0164,1.63E-06,0.0891,0.183,67.403,1
12/03/2021,Blijven Slapen,170992,0.751,0.549,5,-7.798,0.106,0.221,0,0.112,0.735,106.01,0
14/01/2021,Dragon Roll,156632,0.839,0.72,4,-4.288,0.0459,0.0533,0.00379,0.0612,0.826,95.03,1
08/04/2021,Waar Ik Vandaan Kom,168808,0.638,0.838,5,-5,0.202,0.0532,0,0.233,0.497,160.08,1
28/01/2021,Vuur,200260,0.879,0.484,10,-8.735,0.201,0.0189,4.62E-05,0.298,0.719,101.97,1
19/03/2021,Nobody Is Perfect,176813,0.579,0.593,10,-7.971,0.0436,0.0279,0,0.172,0.361,89.92,0
26/03/2021,Frans Duits,172881,0.842,0.678,11,-6.361,0.101,0.152,0,0.0669,0.919,118.048,0
25/03/2021,10 Keer,224141,0.602,0.755,2,-5.297,0.247,0.00758,0,0.1,0.549,131.054,1
06/03/2021,Maandag,187553,0.906,0.461,2,-8.318,0.226,0.249,0,0.111,0.502,118.047,1
04/03/2021,Handrem,196705,0.483,0.793,9,-5.528,0.376,0.281,0,0.14,0.576,179.796,1
02/04/2021,Hele Enge Flex,174135,0.687,0.741,2,-5.813,0.261,0.0978,3.84E-05,0.301,0.333,157.291,1
18/03/2021,Hee Joh Jip,180026,0.391,0.402,1,-5.886,0.0315,0.715,6.07E-05,0.107,0.404,86.291,0
24/03/2021,Etages,154000,0.892,0.65,0,-7.286,0.277,0.203,0,0.182,0.367,108.025,1
26/03/2021,Afraid Of The Dark,188663,0.728,0.623,6,-6.645,0.0332,0.0179,0.000215,0.393,0.632,120.019,0
05/03/2021,Breng Mij Terug,220000,0.589,0.514,9,-12.178,0.303,0.831,0.000315,0.108,0.509,85.394,0
08/04/2021,Telt Niet Mee,129102,0.851,0.534,10,-6.928,0.186,0.21,7.18E-06,0.0931,0.47,99.967,1
12/03/2021,In De Schuur,181732,0.776,0.686,10,-6.932,0.0458,0.124,0,0.123,0.88,139.969,0
11/03/2021,Quarantaine Sessie #3,157462,0.85,0.803,10,-4.565,0.34,0.069,0,0.244,0.436,97.966,0
29/01/2021,Stapelgek,175177,0.81,0.43,0,-8.102,0.0486,0.0474,0,0.0846,0.81,124.973,0
26/03/2021,No Diggity,168728,0.74,0.709,6,-5.573,0.0674,0.0536,0,0.11,0.69,121.998,0
25/02/2021,Animals,271321,0.736,0.704,8,-6.143,0.0574,0.114,0,0.148,0.464,128.059,1
04/02/2021,Latest,201658,0.553,0.802,7,-3.879,0.502,0.435,0,0.0579,0.761,170.386,1
09/04/2021,Ángel,3753333,0.148,0.313,4,-21.207,0.0454,0.945,0.968,0.185,0.0394,103.965,0
04/03/2021,MANSORY,245115,0.907,0.649,8,-6.479,0.234,0.0982,0,0.0786,0.561,94.99,1
02/04/2021,Stacksmayne,212043,0.796,0.374,1,-11.814,0.467,0.467,0,0.312,0.642,83.984,1
29/01/2021,Jongen Van Bodem,183500,0.769,0.571,4,-6.736,0.0945,0.319,3.23E-05,0.103,0.475,90.065,0
11/03/2021,Handle It,203001,0.792,0.636,5,-4.256,0.0775,0.0159,0.187,0.128,0.811,95.011,0
12/03/2021,Zonder Jas Naar Buiten,181200,0.784,0.605,6,-6.96,0.0476,0.0554,1.95E-05,0.0774,0.62,103.005,0
04/03/2021,Patek / RM,139495,0.727,0.652,1,-6.134,0.228,0.676,2.45E-05,0.279,0.365,112.074,1
08/04/2021,Waar Ik Vandaan Kom - Instrumental,168804,0.639,0.719,5,-6.758,0.0439,0.00615,0.825,0.268,0.594,160.064,0
02/04/2021,Mood,195950,0.762,0.477,6,-10.21,0.27,0.484,3.33E-06,0.0921,0.756,137.97,1
01/01/2021,You Are Not Alone,208732,0.309,0.296,8,-9.237,0.0343,0.766,0,0.113,0.308,185.561,0
19/03/2021,Geen Cartoon,155641,0.913,0.488,2,-9.991,0.365,0.166,0,0.207,0.403,110.055,1
28/01/2021,Buss It - Remix,228005,0.866,0.742,1,-5.584,0.269,0.0471,0,0.118,0.659,109.94,1
04/03/2021,Zeg Alleen Niks,214096,0.653,0.809,6,-5.857,0.382,0.572,0,0.293,0.612,93.925,1
02/04/2021,Casablanca,169101,0.773,0.641,2,-9.376,0.167,0.113,0.000834,0.264,0.367,130.038,1
02/04/2021,Opeten,128371,0.828,0.613,11,-9.602,0.272,0.163,0,0.193,0.319,105.071,1
02/04/2021,Problemen,178704,0.85,0.45,6,-10.03,0.125,0.676,0.000546,0.173,0.67,119.964,1
25/02/2021,Pray For Me,209735,0.784,0.848,6,-4.51,0.154,0.0794,0,0.157,0.634,102.024,1
04/03/2021,Van A naar B,176913,0.787,0.667,9,-6.268,0.277,0.697,1.74E-06,0.121,0.365,100.021,1
08/04/2021,Blender,145778,0.716,0.599,7,-6.685,0.371,0.0421,1.21E-06,0.111,0.434,172.341,1
02/04/2021,Verdriet,170500,0.775,0.464,1,-9.815,0.121,0.194,2.61E-06,0.263,0.395,124.981,1
02/04/2021,Geen Cartoon,155641,0.913,0.488,2,-9.999,0.364,0.166,0,0.239,0.396,110.048,1
02/04/2021,Zwoegen,262742,0.86,0.46,1,-9.799,0.0618,0.108,0.000708,0.218,0.322,94.975,1
02/04/2021,Hou Het Honderd,263851,0.518,0.329,1,-13.627,0.0871,0.223,0.00163,0.205,0.138,84.471,1
02/04/2021,Authentiek,125977,0.792,0.798,8,-8.563,0.269,0.078,0.000109,0.0687,0.882,144.949,1
26/02/2021,N.I.A.,161011,0.6,0.536,5,-7.357,0.274,0.355,0,0.208,0.66,200.168,1
02/04/2021,Je Weet Niet,243573,0.643,0.555,4,-10.158,0.099,0.148,0,0.151,0.328,150.076,1
02/04/2021,Glimlach,213771,0.89,0.517,7,-9.451,0.19,0.418,1.53E-06,0.109,0.597,108.021,1
11/02/2021,Van De Buurt,147157,0.754,0.554,6,-7.765,0.423,0.55,0,0.0999,0.465,93.537,1
02/04/2021,La Vida,223604,0.758,0.495,1,-8.04,0.108,0.419,0,0.254,0.303,146.032,1
02/04/2021,Life Fast,111589,0.864,0.498,0,-11.74,0.113,0.0732,0.0446,0.292,0.185,95.005,1
02/04/2021,Op Mezelf/Normaal,172338,0.61,0.492,5,-9.893,0.384,0.204,0.000272,0.102,0.317,165.083,1
02/04/2021,3andak Dough,175355,0.736,0.727,2,-7.441,0.162,0.0436,0,0.221,0.301,109.964,1
26/03/2021,Starboy,166358,0.839,0.699,4,-4.719,0.178,0.104,0.00251,0.0845,0.694,95.034,1
08/04/2021,Geen Hype,188781,0.833,0.552,2,-7.56,0.287,0.353,0,0.11,0.514,139.968,1
15/03/2021,Handle It,203001,0.792,0.636,5,-4.256,0.0775,0.0159,0.187,0.128,0.811,95.011,0
02/04/2021,Je Kan 't Krijgen,188019,0.502,0.561,10,-12.643,0.27,0.303,8.20E-05,0.28,0.525,101.491,1
11/02/2021,Barrio,156550,0.77,0.837,6,-5.8,0.307,0.0942,0,0.0623,0.79,138.235,1
02/04/2021,Brandweer,130341,0.72,0.638,2,-8.7,0.304,0.128,0,0.233,0.354,154.996,1
